controller,value,date,time
BLOWER,0,2020-11-25,13:17:01
BLOWER,1,2020-11-26,09:05:01
BLOWER,0,2020-11-26,09:06:32
BLOWER,1,2020-11-26,09:21:31
BLOWER,0,2020-11-26,09:24:32
BLOWER,1,2020-11-26,09:49:31
BLOWER,0,2020-11-26,10:23:02
BLOWER,1,2020-11-26,10:28:02
BLOWER,0,2020-11-26,10:31:32
BLOWER,1,2020-11-26,10:35:32
BLOWER,0,2020-11-26,10:47:01
BLOWER,1,2020-11-26,10:49:01
BLOWER,0,2020-11-26,10:50:32
BLOWER,1,2020-11-26,11:10:31
BLOWER,0,2020-11-26,11:21:32
BLOWER,1,2020-11-26,11:26:01
BLOWER,1,2020-11-26,11:26:01
BLOWER,1,2020-11-26,11:26:01
BLOWER,1,2020-11-26,11:26:01
BLOWER,1,2020-11-26,11:26:01
BLOWER,1,2020-11-26,11:26:01
BLOWER,1,2020-11-26,11:26:01
BLOWER,0,2020-11-26,13:03:02
BLOWER,1,2020-11-26,13:08:31
BLOWER,0,2020-11-26,13:21:01
BLOWER,1,2020-11-26,13:24:32
BLOWER,1,2020-11-26,13:24:32
BLOWER,1,2020-11-26,13:24:32
BLOWER,0,2020-11-26,14:53:01
BLOWER,1,2020-11-26,14:57:32
BLOWER,0,2020-11-26,15:20:01
BLOWER,1,2020-11-26,15:20:32
BLOWER,0,2020-11-26,15:37:31
BLOWER,1,2020-11-26,15:39:02
BLOWER,0,2020-11-26,15:51:01
BLOWER,1,2020-11-26,15:52:01
BLOWER,0,2020-11-26,15:52:32
BLOWER,1,2020-11-26,16:00:01
BLOWER,0,2020-11-26,16:01:02
BLOWER,1,2020-11-26,16:04:31
BLOWER,0,2020-11-26,16:05:02
BLOWER,1,2020-11-27,09:09:01
BLOWER,0,2020-11-27,09:11:02
BLOWER,1,2020-11-27,09:15:31
BLOWER,0,2020-11-27,09:26:31
BLOWER,1,2020-11-27,09:29:01
BLOWER,0,2020-11-27,09:29:31
BLOWER,1,2020-11-27,09:30:31
BLOWER,1,2020-11-27,09:30:31
BLOWER,1,2020-11-27,09:30:31
BLOWER,0,2020-11-27,10:32:32
BLOWER,1,2020-11-27,10:44:01
BLOWER,0,2020-11-27,10:45:31
BLOWER,1,2020-11-27,10:47:31
BLOWER,1,2020-11-27,10:47:31
BLOWER,1,2020-11-27,10:47:31
BLOWER,1,2020-11-27,10:47:31
BLOWER,1,2020-11-27,10:47:31
BLOWER,0,2020-11-27,11:49:01
BLOWER,1,2020-11-27,11:50:31
BLOWER,1,2020-11-27,11:50:31
BLOWER,1,2020-11-27,11:50:31
BLOWER,1,2020-11-27,11:50:31
BLOWER,1,2020-11-27,11:50:31
BLOWER,0,2020-11-27,12:29:01
BLOWER,1,2020-11-27,12:29:31
BLOWER,1,2020-11-27,12:29:31
BLOWER,1,2020-11-27,12:29:31
BLOWER,0,2020-11-27,12:55:01
BLOWER,1,2020-11-27,12:57:01
BLOWER,1,2020-11-27,12:57:01
BLOWER,0,2020-11-27,13:22:31
BLOWER,0,2020-11-27,13:22:31
BLOWER,1,2020-11-27,13:23:01
BLOWER,0,2020-11-27,13:24:01
BLOWER,1,2020-11-27,13:27:31
BLOWER,1,2020-11-27,13:27:31
BLOWER,1,2020-11-27,13:27:31
BLOWER,0,2020-11-27,13:49:01
BLOWER,1,2020-11-27,13:52:31
BLOWER,0,2020-11-27,15:22:01
BLOWER,1,2020-11-27,15:22:31
BLOWER,0,2020-11-27,15:27:31
BLOWER,1,2020-11-27,15:28:01
BLOWER,0,2020-11-27,15:38:01
BLOWER,1,2020-11-27,15:39:01
BLOWER,0,2020-11-27,15:51:31
BLOWER,1,2020-11-27,15:58:31
BLOWER,0,2020-11-27,15:59:31
BLOWER,1,2020-11-28,08:58:01
BLOWER,0,2020-11-28,08:58:31
BLOWER,1,2020-11-28,09:11:31
BLOWER,0,2020-11-28,09:12:01
BLOWER,1,2020-11-28,09:13:31
BLOWER,0,2020-11-28,09:14:31
BLOWER,1,2020-11-28,09:16:01
BLOWER,0,2020-11-28,09:19:31
BLOWER,1,2020-11-28,09:25:31
BLOWER,0,2020-11-28,09:26:01
BLOWER,1,2020-11-28,09:27:01
BLOWER,0,2020-11-28,09:28:01
BLOWER,1,2020-11-28,09:28:31
BLOWER,0,2020-11-28,09:40:01
BLOWER,1,2020-11-28,09:42:31
BLOWER,0,2020-11-28,09:45:31
BLOWER,1,2020-11-28,09:46:01
BLOWER,0,2020-11-28,09:53:01
BLOWER,1,2020-11-28,09:53:31
BLOWER,1,2020-11-28,09:53:31
BLOWER,1,2020-11-28,09:53:31
BLOWER,1,2020-11-28,09:53:31
BLOWER,1,2020-11-28,09:53:31
BLOWER,1,2020-11-28,09:53:31
BLOWER,1,2020-11-28,09:53:31
BLOWER,1,2020-11-28,09:53:31
BLOWER,1,2020-11-28,09:53:31
BLOWER,0,2020-11-28,11:27:31
BLOWER,1,2020-11-28,11:28:01
BLOWER,0,2020-11-28,11:39:31
BLOWER,1,2020-11-28,11:47:31
BLOWER,0,2020-11-28,11:57:31
BLOWER,1,2020-11-28,12:04:01
BLOWER,0,2020-11-28,12:10:31
BLOWER,1,2020-11-28,12:18:31
BLOWER,1,2020-11-28,12:18:31
BLOWER,1,2020-11-28,12:18:31
BLOWER,0,2020-11-28,12:31:31
BLOWER,1,2020-11-28,12:41:31
BLOWER,1,2020-11-28,12:41:31
BLOWER,1,2020-11-28,12:41:31
BLOWER,1,2020-11-28,12:41:31
BLOWER,1,2020-11-28,12:41:31
BLOWER,1,2020-11-28,12:41:31
BLOWER,1,2020-11-28,12:41:31
BLOWER,1,2020-11-28,12:41:31
BLOWER,1,2020-11-28,12:41:31
BLOWER,0,2020-11-28,14:09:01
BLOWER,1,2020-11-29,09:03:01
BLOWER,0,2020-11-29,09:03:31
BLOWER,1,2020-11-29,09:04:31
BLOWER,0,2020-11-29,09:05:01
BLOWER,1,2020-11-29,09:16:31
BLOWER,0,2020-11-29,09:17:01
BLOWER,1,2020-11-29,09:30:01
BLOWER,0,2020-11-29,09:32:01
BLOWER,1,2020-11-29,09:37:31
BLOWER,0,2020-11-29,10:00:01
BLOWER,1,2020-11-29,10:00:31
BLOWER,0,2020-11-29,10:02:01
BLOWER,1,2020-11-29,10:02:31
BLOWER,1,2020-11-29,10:02:31
BLOWER,1,2020-11-29,10:02:31
BLOWER,1,2020-11-29,10:02:31
BLOWER,1,2020-11-29,10:02:31
BLOWER,0,2020-11-29,11:36:01
BLOWER,1,2020-11-29,11:39:31
BLOWER,0,2020-11-29,11:44:01
BLOWER,1,2020-11-29,11:47:01
BLOWER,1,2020-11-29,11:47:01
BLOWER,1,2020-11-29,11:47:01
BLOWER,1,2020-11-29,11:47:01
BLOWER,1,2020-11-29,11:47:01
BLOWER,0,2020-11-29,12:27:01
BLOWER,1,2020-11-29,12:33:01
BLOWER,0,2020-11-29,12:42:31
BLOWER,1,2020-11-29,12:43:01
BLOWER,0,2020-11-29,12:52:31
BLOWER,1,2020-11-29,13:04:31
BLOWER,1,2020-11-29,13:04:31
BLOWER,1,2020-11-29,13:04:31
BLOWER,0,2020-11-29,13:14:31
BLOWER,1,2020-11-29,13:18:01
BLOWER,0,2020-11-29,13:23:01
BLOWER,1,2020-11-29,13:25:31
BLOWER,0,2020-11-29,13:37:31
BLOWER,1,2020-11-29,13:44:31
BLOWER,1,2020-11-29,13:44:31
BLOWER,1,2020-11-29,13:44:31
BLOWER,0,2020-11-29,13:55:01
BLOWER,1,2020-11-29,13:58:31
BLOWER,1,2020-11-29,13:58:31
BLOWER,1,2020-11-29,13:58:31
BLOWER,1,2020-11-29,13:58:31
BLOWER,1,2020-11-29,13:58:31
BLOWER,1,2020-11-29,13:58:31
BLOWER,1,2020-11-29,13:58:31
BLOWER,1,2020-11-29,13:58:31
BLOWER,1,2020-11-29,13:58:31
BLOWER,1,2020-11-29,13:58:31
BLOWER,1,2020-11-29,13:58:31
BLOWER,0,2020-11-29,15:56:01
BLOWER,1,2020-11-29,15:56:31
BLOWER,0,2020-11-29,16:08:01
BLOWER,1,2020-11-29,16:08:31
BLOWER,0,2020-11-29,16:10:01
BLOWER,1,2020-11-30,08:26:31
BLOWER,0,2020-11-30,08:27:01
BLOWER,1,2020-11-30,08:42:01
BLOWER,0,2020-11-30,08:45:01
BLOWER,1,2020-11-30,08:53:31
BLOWER,0,2020-11-30,08:55:31
BLOWER,1,2020-11-30,08:56:31
BLOWER,0,2020-11-30,09:08:01
BLOWER,1,2020-11-30,09:11:01
BLOWER,0,2020-11-30,09:12:31
BLOWER,1,2020-11-30,09:25:31
BLOWER,0,2020-11-30,09:27:01
BLOWER,1,2020-11-30,09:34:31
BLOWER,0,2020-11-30,09:40:31
BLOWER,1,2020-11-30,09:42:31
BLOWER,0,2020-11-30,09:49:01
BLOWER,1,2020-11-30,09:49:31
BLOWER,0,2020-11-30,10:00:31
BLOWER,1,2020-11-30,10:01:01
BLOWER,1,2020-11-30,10:01:01
BLOWER,1,2020-11-30,10:01:01
BLOWER,1,2020-11-30,10:01:01
BLOWER,0,2020-11-30,10:42:01
BLOWER,0,2020-11-30,10:42:01
BLOWER,1,2020-11-30,10:43:01
BLOWER,0,2020-11-30,10:46:31
BLOWER,1,2020-11-30,10:47:01
BLOWER,1,2020-11-30,10:47:01
BLOWER,1,2020-11-30,10:47:01
BLOWER,1,2020-11-30,10:47:01
BLOWER,1,2020-11-30,10:47:01
BLOWER,0,2020-11-30,11:21:01
BLOWER,1,2020-11-30,11:24:31
BLOWER,1,2020-11-30,11:24:31
BLOWER,1,2020-11-30,11:24:31
BLOWER,0,2020-11-30,11:41:01
BLOWER,1,2020-11-30,11:45:01
BLOWER,1,2020-11-30,11:45:01
BLOWER,1,2020-11-30,11:45:01
BLOWER,1,2020-11-30,11:45:01
BLOWER,1,2020-11-30,11:45:01
BLOWER,0,2020-11-30,12:57:31
BLOWER,1,2020-11-30,12:59:31
BLOWER,0,2020-11-30,13:04:31
BLOWER,1,2020-11-30,13:12:01
BLOWER,1,2020-11-30,13:12:01
BLOWER,1,2020-11-30,13:12:01
BLOWER,1,2020-11-30,13:12:01
BLOWER,1,2020-11-30,13:12:01
BLOWER,0,2020-11-30,13:59:01
BLOWER,1,2020-11-30,15:37:01
BLOWER,0,2020-11-30,15:38:01
BLOWER,1,2020-11-30,15:48:31
BLOWER,0,2020-11-30,15:50:31
BLOWER,1,2020-12-01,09:55:31
BLOWER,0,2020-12-01,10:01:01
BLOWER,1,2020-12-01,10:02:31
BLOWER,0,2020-12-01,10:04:31
BLOWER,1,2020-12-01,10:07:31
BLOWER,0,2020-12-01,10:24:31
BLOWER,1,2020-12-01,10:58:01
BLOWER,0,2020-12-01,11:16:31
BLOWER,1,2020-12-01,11:37:01
BLOWER,0,2020-12-01,11:41:31
BLOWER,1,2020-12-01,11:48:01
BLOWER,0,2020-12-01,11:55:31
BLOWER,1,2020-12-03,14:11:31
BLOWER,0,2020-12-03,14:23:01
BLOWER,1,2020-12-04,09:58:31
BLOWER,0,2020-12-04,10:02:31
BLOWER,1,2020-12-04,10:03:01
BLOWER,0,2020-12-04,10:14:01
BLOWER,1,2020-12-04,10:14:31
BLOWER,0,2020-12-04,10:15:01
BLOWER,1,2020-12-04,10:17:31
BLOWER,0,2020-12-04,10:20:31
BLOWER,1,2020-12-04,10:28:01
BLOWER,0,2020-12-04,10:30:31
BLOWER,1,2020-12-04,10:31:31
BLOWER,0,2020-12-04,10:35:01
BLOWER,1,2020-12-04,10:37:31
BLOWER,0,2020-12-04,10:47:01
BLOWER,1,2020-12-04,12:16:31
BLOWER,0,2020-12-04,12:25:01
BLOWER,1,2020-12-04,13:08:01
BLOWER,0,2020-12-04,13:20:01
BLOWER,1,2020-12-04,13:24:01
BLOWER,0,2020-12-04,13:28:31
BLOWER,1,2020-12-05,10:07:31
BLOWER,0,2020-12-05,10:11:31
BLOWER,1,2020-12-05,10:20:01
BLOWER,0,2020-12-05,10:35:01
BLOWER,1,2020-12-05,10:41:01
BLOWER,0,2020-12-05,10:46:31
BLOWER,1,2020-12-05,10:55:31
BLOWER,0,2020-12-05,11:08:01
BLOWER,1,2020-12-05,11:11:01
BLOWER,0,2020-12-05,12:28:31
BLOWER,1,2020-12-05,14:11:31
BLOWER,0,2020-12-05,14:34:01
BLOWER,1,2020-12-06,10:07:01
BLOWER,0,2020-12-06,10:13:31
BLOWER,1,2020-12-06,10:17:01
BLOWER,0,2020-12-06,10:31:01
BLOWER,1,2020-12-06,10:46:01
BLOWER,0,2020-12-06,11:19:01
BLOWER,1,2020-12-06,11:22:31
BLOWER,0,2020-12-06,11:34:01
BLOWER,1,2020-12-06,11:36:31
BLOWER,1,2020-12-06,11:36:31
BLOWER,1,2020-12-06,11:36:31
BLOWER,1,2020-12-06,11:36:31
BLOWER,1,2020-12-06,11:36:31
BLOWER,1,2020-12-06,11:36:31
BLOWER,1,2020-12-06,11:36:31
BLOWER,0,2020-12-06,13:14:01
BLOWER,1,2020-12-06,13:18:31
BLOWER,1,2020-12-06,13:18:31
BLOWER,1,2020-12-06,13:18:31
BLOWER,1,2020-12-06,13:18:31
BLOWER,1,2020-12-06,13:18:31
BLOWER,1,2020-12-06,13:18:31
BLOWER,1,2020-12-06,13:18:31
BLOWER,0,2020-12-06,14:26:01
BLOWER,1,2020-12-06,14:26:31
BLOWER,1,2020-12-06,14:26:31
BLOWER,1,2020-12-06,14:26:31
BLOWER,0,2020-12-06,15:39:01
BLOWER,1,2020-12-06,15:43:01
BLOWER,0,2020-12-06,15:44:01
BLOWER,1,2020-12-06,15:44:31
BLOWER,0,2020-12-06,15:47:31
BLOWER,1,2020-12-07,09:34:31
BLOWER,0,2020-12-07,09:39:01
BLOWER,1,2020-12-07,09:40:01
BLOWER,0,2020-12-07,09:42:31
BLOWER,1,2020-12-07,09:45:31
BLOWER,0,2020-12-07,10:17:01
BLOWER,1,2020-12-07,10:17:31
BLOWER,0,2020-12-07,10:41:01
BLOWER,1,2020-12-07,10:41:31
BLOWER,1,2020-12-07,10:41:31
BLOWER,1,2020-12-07,10:41:31
BLOWER,0,2020-12-07,11:45:01
BLOWER,1,2020-12-07,11:47:01
BLOWER,1,2020-12-07,11:47:01
BLOWER,1,2020-12-07,11:47:01
BLOWER,0,2020-12-07,12:05:31
BLOWER,1,2020-12-07,12:13:01
BLOWER,1,2020-12-07,12:13:01
BLOWER,1,2020-12-07,12:13:01
BLOWER,1,2020-12-07,12:13:01
BLOWER,1,2020-12-07,12:13:01
BLOWER,0,2020-12-07,12:35:31
BLOWER,1,2020-12-07,12:41:31
BLOWER,1,2020-12-07,12:41:31
BLOWER,1,2020-12-07,12:41:31
BLOWER,1,2020-12-07,12:41:31
BLOWER,1,2020-12-07,12:41:31
BLOWER,1,2020-12-07,12:41:31
BLOWER,1,2020-12-07,12:41:31
BLOWER,1,2020-12-07,12:41:31
BLOWER,1,2020-12-07,12:41:31
BLOWER,1,2020-12-07,12:41:31
BLOWER,1,2020-12-07,12:41:31
BLOWER,0,2020-12-07,14:11:01
BLOWER,1,2020-12-07,14:14:31
BLOWER,1,2020-12-07,14:14:31
BLOWER,1,2020-12-07,14:14:31
BLOWER,1,2020-12-07,14:14:31
BLOWER,1,2020-12-07,14:14:31
BLOWER,0,2020-12-07,15:21:31
BLOWER,1,2020-12-07,15:22:01
BLOWER,0,2020-12-07,15:23:31
BLOWER,1,2020-12-07,15:24:31
BLOWER,1,2020-12-07,15:24:31
BLOWER,1,2020-12-07,15:24:31
BLOWER,0,2020-12-07,15:35:31
BLOWER,1,2020-12-08,08:39:01
BLOWER,0,2020-12-08,08:39:31
BLOWER,1,2020-12-08,08:43:31
BLOWER,0,2020-12-08,08:44:31
BLOWER,1,2020-12-08,08:48:01
BLOWER,0,2020-12-08,08:48:31
BLOWER,1,2020-12-08,09:00:31
BLOWER,0,2020-12-08,09:05:31
BLOWER,1,2020-12-08,09:11:01
BLOWER,0,2020-12-08,09:13:31
BLOWER,1,2020-12-08,09:14:01
BLOWER,0,2020-12-08,09:16:01
BLOWER,1,2020-12-08,09:16:31
BLOWER,0,2020-12-08,09:21:31
BLOWER,1,2020-12-08,09:25:31
BLOWER,0,2020-12-08,09:34:31
BLOWER,1,2020-12-08,10:28:01
BLOWER,0,2020-12-08,11:03:31
BLOWER,1,2020-12-08,11:10:01
BLOWER,0,2020-12-08,11:15:31
BLOWER,1,2020-12-08,11:19:01
BLOWER,1,2020-12-08,11:19:01
BLOWER,1,2020-12-08,11:19:01
BLOWER,1,2020-12-08,11:19:01
BLOWER,1,2020-12-08,11:19:01
BLOWER,1,2020-12-08,11:19:01
BLOWER,1,2020-12-08,11:19:01
BLOWER,0,2020-12-08,12:23:31
BLOWER,1,2020-12-08,12:32:31
BLOWER,1,2020-12-08,12:32:31
BLOWER,1,2020-12-08,12:32:31
BLOWER,1,2020-12-08,12:32:31
BLOWER,1,2020-12-08,12:32:31
BLOWER,1,2020-12-08,12:32:31
BLOWER,1,2020-12-08,12:32:31
BLOWER,0,2020-12-08,13:40:01
BLOWER,1,2020-12-08,13:44:31
BLOWER,0,2020-12-08,13:51:01
BLOWER,1,2020-12-08,13:52:31
BLOWER,0,2020-12-08,14:03:31
BLOWER,1,2020-12-08,14:08:01
BLOWER,1,2020-12-08,14:08:01
BLOWER,1,2020-12-08,14:08:01
BLOWER,0,2020-12-08,14:59:31
BLOWER,1,2020-12-09,09:03:31
BLOWER,0,2020-12-09,09:07:01
BLOWER,1,2020-12-09,09:20:01
BLOWER,0,2020-12-09,09:55:31
BLOWER,1,2020-12-09,09:56:01
BLOWER,0,2020-12-09,10:52:31
BLOWER,1,2020-12-09,10:53:31
BLOWER,1,2020-12-09,10:53:31
BLOWER,1,2020-12-09,10:53:31
BLOWER,1,2020-12-09,10:53:31
BLOWER,1,2020-12-09,10:53:31
BLOWER,0,2020-12-09,11:36:31
BLOWER,1,2020-12-09,11:40:31
BLOWER,1,2020-12-09,11:40:31
BLOWER,1,2020-12-09,11:40:31
BLOWER,1,2020-12-09,11:40:31
BLOWER,1,2020-12-09,11:40:31
BLOWER,1,2020-12-09,11:40:31
BLOWER,1,2020-12-09,11:40:31
BLOWER,0,2020-12-09,12:33:01
BLOWER,1,2020-12-09,12:35:31
BLOWER,1,2020-12-09,12:35:31
BLOWER,1,2020-12-09,12:35:31
BLOWER,1,2020-12-09,12:35:31
BLOWER,1,2020-12-09,12:35:31
BLOWER,1,2020-12-09,12:35:31
BLOWER,1,2020-12-09,12:35:31
BLOWER,1,2020-12-09,12:35:31
BLOWER,1,2020-12-09,12:35:31
BLOWER,1,2020-12-09,12:35:31
BLOWER,1,2020-12-09,12:35:31
BLOWER,1,2020-12-09,12:35:31
BLOWER,1,2020-12-09,12:35:31
BLOWER,1,2020-12-09,12:35:31
BLOWER,1,2020-12-09,12:35:31
BLOWER,1,2020-12-09,12:35:31
BLOWER,1,2020-12-09,12:35:31
BLOWER,0,2020-12-09,14:11:01
BLOWER,1,2020-12-09,14:13:01
BLOWER,1,2020-12-09,14:13:01
BLOWER,1,2020-12-09,14:13:01
BLOWER,0,2020-12-09,14:39:31
BLOWER,1,2020-12-09,14:41:01
BLOWER,1,2020-12-09,14:41:01
BLOWER,1,2020-12-09,14:41:01
BLOWER,1,2020-12-09,14:41:01
BLOWER,1,2020-12-09,14:41:01
BLOWER,0,2020-12-09,15:37:01
BLOWER,1,2020-12-09,15:37:31
BLOWER,0,2020-12-09,15:41:31
BLOWER,1,2020-12-09,15:42:01
BLOWER,0,2020-12-09,15:44:31
BLOWER,1,2020-12-09,15:45:01
BLOWER,0,2020-12-09,15:46:31
BLOWER,1,2020-12-09,15:47:01
BLOWER,1,2020-12-09,15:47:01
BLOWER,1,2020-12-09,15:47:01
BLOWER,0,2020-12-09,15:52:31
BLOWER,1,2020-12-09,15:58:01
BLOWER,1,2020-12-09,15:58:01
BLOWER,1,2020-12-09,15:58:01
BLOWER,0,2020-12-09,16:02:01
BLOWER,1,2020-12-10,09:47:01
BLOWER,0,2020-12-10,09:49:01
BLOWER,1,2020-12-10,09:53:01
BLOWER,0,2020-12-10,09:55:31
BLOWER,1,2020-12-10,10:01:31
BLOWER,0,2020-12-10,10:13:31
BLOWER,1,2020-12-10,10:14:01
BLOWER,0,2020-12-10,10:29:01
BLOWER,1,2020-12-10,10:36:01
BLOWER,0,2020-12-10,10:38:01
BLOWER,1,2020-12-10,10:41:31
BLOWER,1,2020-12-10,10:41:31
BLOWER,1,2020-12-10,10:41:31
BLOWER,1,2020-12-10,10:41:31
BLOWER,1,2020-12-10,10:41:31
BLOWER,0,2020-12-10,13:16:31
BLOWER,1,2020-12-10,13:19:01
BLOWER,1,2020-12-10,13:19:01
BLOWER,1,2020-12-10,13:19:01
BLOWER,0,2020-12-10,15:11:31
BLOWER,1,2020-12-10,15:15:31
BLOWER,0,2020-12-10,15:25:01
BLOWER,1,2020-12-10,15:27:31
BLOWER,0,2020-12-10,15:29:31
BLOWER,1,2020-12-11,09:25:01
BLOWER,0,2020-12-11,09:25:31
BLOWER,1,2020-12-11,09:38:31
BLOWER,0,2020-12-11,09:52:31
BLOWER,1,2020-12-11,09:53:01
BLOWER,1,2020-12-11,09:53:01
BLOWER,1,2020-12-11,09:53:01
BLOWER,0,2020-12-11,11:54:01
BLOWER,1,2020-12-11,11:56:31
BLOWER,1,2020-12-11,11:56:31
BLOWER,1,2020-12-11,11:56:31
BLOWER,0,2020-12-11,12:24:01
BLOWER,1,2020-12-11,12:26:31
BLOWER,1,2020-12-11,12:26:31
BLOWER,1,2020-12-11,12:26:31
BLOWER,0,2020-12-11,12:51:31
BLOWER,1,2020-12-11,12:52:01
BLOWER,1,2020-12-11,12:52:01
BLOWER,1,2020-12-11,12:52:01
BLOWER,1,2020-12-11,12:52:01
BLOWER,1,2020-12-11,12:52:01
BLOWER,0,2020-12-11,16:17:01
BLOWER,1,2020-12-12,10:14:01
BLOWER,1,2020-12-12,10:14:01
BLOWER,1,2020-12-12,10:14:01
BLOWER,0,2020-12-12,15:23:01
BLOWER,1,2020-12-13,09:14:01
BLOWER,0,2020-12-13,09:14:31
BLOWER,1,2020-12-13,09:16:01
BLOWER,0,2020-12-13,09:16:31
BLOWER,1,2020-12-13,09:29:31
BLOWER,1,2020-12-13,09:29:31
BLOWER,1,2020-12-13,09:29:31
BLOWER,1,2020-12-13,09:29:31
BLOWER,1,2020-12-13,09:29:31
BLOWER,1,2020-12-13,09:29:31
BLOWER,1,2020-12-13,09:29:31
BLOWER,1,2020-12-13,09:29:31
BLOWER,1,2020-12-13,09:29:31
BLOWER,1,2020-12-13,09:29:31
BLOWER,1,2020-12-13,09:29:31
BLOWER,0,2020-12-13,14:35:01
BLOWER,1,2020-12-14,09:27:31
BLOWER,0,2020-12-14,09:37:01
BLOWER,1,2020-12-14,09:37:31
BLOWER,0,2020-12-14,10:42:31
BLOWER,1,2020-12-14,10:46:31
BLOWER,0,2020-12-14,11:22:01
BLOWER,1,2020-12-14,11:34:01
BLOWER,1,2020-12-14,11:34:01
BLOWER,1,2020-12-14,11:34:01
BLOWER,1,2020-12-14,11:34:01
BLOWER,1,2020-12-14,11:34:01
BLOWER,0,2020-12-14,15:32:31
BLOWER,1,2020-12-15,08:58:31
BLOWER,0,2020-12-15,08:59:01
BLOWER,1,2020-12-15,09:01:01
BLOWER,0,2020-12-15,09:01:31
BLOWER,1,2020-12-15,09:13:31
BLOWER,0,2020-12-15,09:14:01
BLOWER,1,2020-12-15,09:29:01
BLOWER,0,2020-12-15,10:23:01
BLOWER,1,2020-12-15,10:25:01
BLOWER,0,2020-12-15,10:54:31
BLOWER,1,2020-12-15,10:55:01
BLOWER,1,2020-12-15,10:55:01
BLOWER,1,2020-12-15,10:55:01
BLOWER,1,2020-12-15,10:55:01
BLOWER,1,2020-12-15,10:55:01
BLOWER,0,2020-12-15,15:05:31
BLOWER,1,2020-12-15,15:57:01
BLOWER,0,2020-12-15,16:02:31
BLOWER,1,2020-12-16,09:19:31
BLOWER,1,2020-12-16,09:19:31
BLOWER,1,2020-12-16,09:19:31
BLOWER,1,2020-12-16,09:19:31
BLOWER,1,2020-12-16,09:19:31
BLOWER,1,2020-12-16,09:19:31
BLOWER,1,2020-12-16,09:19:31
BLOWER,1,2020-12-16,09:19:31
BLOWER,1,2020-12-16,09:19:31
BLOWER,1,2020-12-16,09:19:31
BLOWER,1,2020-12-16,09:19:31
BLOWER,1,2020-12-16,09:19:31
BLOWER,1,2020-12-16,09:19:31
BLOWER,1,2020-12-16,09:19:31
BLOWER,1,2020-12-16,09:19:31
BLOWER,1,2020-12-16,09:19:31
BLOWER,1,2020-12-16,09:19:31
BLOWER,1,2020-12-16,09:19:31
BLOWER,1,2020-12-16,09:19:31
BLOWER,0,2020-12-16,13:28:31
BLOWER,1,2020-12-16,13:41:31
BLOWER,1,2020-12-16,13:41:31
BLOWER,1,2020-12-16,13:41:31
BLOWER,1,2020-12-16,13:41:31
BLOWER,1,2020-12-16,13:41:31
BLOWER,1,2020-12-16,13:41:31
BLOWER,1,2020-12-16,13:41:31
BLOWER,1,2020-12-16,13:41:31
BLOWER,1,2020-12-16,13:41:31
BLOWER,1,2020-12-16,13:41:31
BLOWER,1,2020-12-16,13:41:31
BLOWER,1,2020-12-16,13:41:31
BLOWER,1,2020-12-16,13:41:31
BLOWER,0,2020-12-16,14:35:01
BLOWER,1,2020-12-16,14:43:01
BLOWER,1,2020-12-16,14:43:01
BLOWER,1,2020-12-16,14:43:01
BLOWER,0,2020-12-16,14:56:01
BLOWER,1,2020-12-16,14:58:01
BLOWER,1,2020-12-16,14:58:01
BLOWER,1,2020-12-16,14:58:01
BLOWER,0,2020-12-16,15:04:01
BLOWER,1,2020-12-16,15:04:31
BLOWER,1,2020-12-16,15:04:31
BLOWER,1,2020-12-16,15:04:31
BLOWER,1,2020-12-16,15:04:31
BLOWER,1,2020-12-16,15:04:31
BLOWER,0,2020-12-16,15:31:01
BLOWER,1,2020-12-17,08:35:01
BLOWER,0,2020-12-17,08:35:31
BLOWER,1,2020-12-17,08:46:31
BLOWER,0,2020-12-17,08:49:01
BLOWER,1,2020-12-17,08:56:01
BLOWER,0,2020-12-17,08:58:31
BLOWER,1,2020-12-17,09:07:01
BLOWER,0,2020-12-17,09:10:31
BLOWER,1,2020-12-17,09:16:01
BLOWER,0,2020-12-17,09:18:31
BLOWER,1,2020-12-17,09:33:01
BLOWER,0,2020-12-17,09:35:01
BLOWER,1,2020-12-17,09:42:01
BLOWER,0,2020-12-17,09:44:01
BLOWER,1,2020-12-17,09:47:01
BLOWER,0,2020-12-17,10:12:01
BLOWER,1,2020-12-17,10:12:31
BLOWER,1,2020-12-17,10:12:31
BLOWER,1,2020-12-17,10:12:31
BLOWER,1,2020-12-17,10:12:31
BLOWER,1,2020-12-17,10:12:31
BLOWER,1,2020-12-17,10:12:31
BLOWER,1,2020-12-17,10:12:31
BLOWER,1,2020-12-17,10:12:31
BLOWER,1,2020-12-17,10:12:31
BLOWER,1,2020-12-17,10:12:31
BLOWER,1,2020-12-17,10:12:31
BLOWER,1,2020-12-17,10:12:31
BLOWER,1,2020-12-17,10:12:31
BLOWER,0,2020-12-17,14:24:31
BLOWER,1,2020-12-17,14:28:31
BLOWER,0,2020-12-17,14:48:01
BLOWER,1,2020-12-18,09:25:31
BLOWER,0,2020-12-18,09:29:01
BLOWER,1,2020-12-18,09:30:01
BLOWER,0,2020-12-18,09:36:31
BLOWER,1,2020-12-18,09:37:31
BLOWER,0,2020-12-18,09:48:31
BLOWER,1,2020-12-18,09:50:31
BLOWER,1,2020-12-18,09:50:31
BLOWER,1,2020-12-18,09:50:31
BLOWER,1,2020-12-18,09:50:31
BLOWER,1,2020-12-18,09:50:31
